,ME1_BM1,ME1_BM2,ME1_BM3,ME1_BM4,ME1_BM5,,,,,,,,,,
201608,0.020670242,0.015059659,0.033171189,0.027045165,0.017026846,,,,,,,,0.000311287,,
201609,0.108542242,0.017354659,0.031206189,0.016435165,0.002816846,,,,,,,,0.001883714,,
201610,-0.119568758,-0.100302341,-0.081483811,-0.049713835,-0.046588154,,,,,,,,0.011993026,,
201611,0.063869242,0.083652659,0.123932189,0.124656165,0.119688846,,,,,,,,0.005342832,,
201612,0.005778242,0.029420659,0.012562189,0.066212165,0.027923846,,,,,,,,0.00017,,
201701,0.010636242,-0.048328341,-0.014315811,-0.032305835,-0.017481154,,,,,,,,-0.000514032,,
201702,0.020143242,0.006946659,0.010393189,-0.009249835,-0.029177154,,,,,,,,0.000139928,,
201703,0.011277242,0.023304659,0.011328189,-0.007029835,-0.012819154,,,,,,,,0.000262812,,
201704,0.030091242,-0.005470341,-0.004324811,0.008975165,-0.013117154,,,,,,,,-0.000164609,,
201705,-0.028189758,-0.047212341,-0.028127811,-0.038756835,-0.049519154,,,,,,,,0.001330904,,
201706,0.086442242,0.078837659,0.035533189,0.024501165,0.027453846,,,,,,,,0.006814904,,
201707,-0.016422758,-0.037385341,-0.020409811,-0.021884835,-0.018412154,,,,,,,,0.00061397,,
201708,-0.017313758,-0.010036341,-0.030755811,-0.034028835,-0.031485154,,,,,,,,0.000173767,,
201709,0.063608242,0.049303659,0.087816189,0.083825165,0.075006846,,,,,,,,0.003136119,,
201710,-0.038164758,-0.034384341,0.017159189,-0.013972835,-0.006959154,,,,,,,,0.00131227,,
201711,0.005706242,0.036065659,0.013236189,0.007035165,0.022578846,,,,,,,,0.000205799,,
201712,0.005718242,-0.008259341,-0.017149811,-0.027714835,-0.013868154,,,,,,,,-4.72E-05,,
201801,0.026857242,0.020785659,0.011749189,0.013584165,-0.010719154,,,,,,,,0.000558245,,
201802,-0.030428758,-0.028891341,-0.054362811,-0.045899835,-0.054398154,,,,,,,,0.000879128,,
201803,0.021415242,-0.018332341,-0.006388811,0.014086165,0.008891846,,,,,,,,-0.000392592,,
201804,-0.007333758,0.037622659,-0.005167811,-0.002285835,-0.006215154,,,,,,,,-0.000275915,,
201805,0.134434242,0.095666659,0.062626189,0.051540165,0.047546846,,,,,,,,0.012860875,,
201806,0.028877242,0.020508659,-0.008534811,-0.003004835,0.001590846,,,,,,,,0.000592234,,
201807,-0.017814758,-0.017940341,-0.000736811,-0.015754835,-0.016421154,,,,,,,,0.000319603,,
201808,0.036224242,0.073854659,0.014051189,0.003371165,0.011072846,,,,,,,,0.002675329,,
201809,-0.034047758,-0.019691341,-0.053608811,-0.047408835,-0.039748154,,,,,,,,0.000670446,,
201810,-0.151895758,-0.157011341,-0.118570811,-0.106106835,-0.099671154,,,,,,,,0.023849357,,
201811,-0.025974758,-0.008867341,-0.013160811,-0.011960835,-0.050289154,,,,,,,,0.000230327,,
201812,-0.147908758,-0.143264341,-0.124544811,-0.128290835,-0.138164154,,,,,,,,0.021190051,,
201901,0.116046242,0.101625659,0.085256189,0.071289165,0.093285846,,,,,,,,0.011793276,,
201902,0.071865242,0.046460659,0.050648189,0.036091165,0.032091846,,,,,,,,0.003338906,,
201903,-0.005210758,-0.011037341,-0.042143811,-0.066299835,-0.053940154,,,,,,,,5.75E-05,,
201904,-0.003464758,0.006657659,0.008128189,0.027423165,0.001450846,,,,,,,,-2.31E-05,,
201905,-0.064301758,-0.062881341,-0.091195811,-0.102375835,-0.096599154,,,,,,,,0.004043381,,
201906,0.064085242,0.054465659,0.033812189,0.052743165,0.031388846,,,,,,,,0.003490445,,
201907,-0.039406758,-0.023110341,-0.024165811,-0.032451835,-0.036932154,,,,,,,,0.000910704,,
201908,-0.048503758,-0.065423341,-0.085086811,-0.080018835,-0.103447154,,,,,,,,0.003173278,,
201909,-0.043863758,-0.008411341,0.014989189,0.040904165,0.063492846,,,,,,,,0.000368953,,
201910,-0.002555758,-0.006362341,-0.003445811,-0.002500835,-0.021759154,,,,,,,,1.63E-05,,
201911,0.071092242,0.050458659,0.017582189,0.020455165,0.024013846,,,,,,,,0.003587219,,
201912,0.030348242,0.118482659,0.015609189,0.032451165,0.054339846,,,,,,,,0.00359574,,
202001,-0.021891758,-0.040581341,-0.058056811,-0.073055835,-0.112941154,,,,,,,,0.000888397,,
202002,-0.069365758,-0.051680341,-0.055863811,-0.097588835,-0.100840154,,,,,,,,0.003584846,,
202003,-0.219905758,-0.160855341,-0.230993811,-0.278843835,-0.292954154,,,,,,,,0.035373016,,
202004,0.235073242,0.171588659,0.139468189,0.095055165,0.141788846,,,,,,,,0.040335902,,
202005,0.114130242,0.054731659,0.050390189,0.030036165,0.025370846,,,,,,,,0.006246537,,
202006,0.097524242,0.012382659,0.053451189,0.030485165,0.048632846,,,,,,,,0.001207609,,
202007,-0.005009758,-0.008107341,0.020258189,-0.021941835,0.020442846,,,,,,,,4.06E-05,,
202008,0.025892242,0.049230659,0.025386189,0.042286165,0.044663846,,,,,,,,0.001274692,,
202009,-0.021779758,-0.011144341,-0.054541811,-0.047685835,-0.048822154,,,,,,,,0.000242721,,
202010,-0.035067758,-0.018482341,-0.016841811,0.020393165,-0.003437154,,,,,,,,0.000648134,,
202011,0.249284242,0.205387659,0.186716189,0.187648165,0.229253846,,,,,,,,0.051199907,,
202012,0.116841242,0.068128659,0.081558189,0.068390165,0.058478846,,,,,,,,0.007960237,,
202101,0.156767242,0.136911659,0.070264189,0.060220165,0.396081846,,,,,,,,0.021463263,,
202102,0.075593242,0.053737659,0.093717189,0.099068165,-0.051414154,,,,,,,,0.004062204,,
202103,-0.063558758,0.003121659,0.006187189,0.047890165,0.101791846,,,,,,,,-0.000198409,,
202104,-0.035317758,-0.033213341,0.004736189,-0.005602835,-0.026188154,,,,,,,,0.001173021,,
202105,0.010640242,-0.002589341,-0.003833811,0.007128165,0.091294846,,,,,,,,-2.76E-05,,
202106,0.075463242,0.044067659,0.003568189,-0.019570835,0.021596846,,,,,,,,0.003325488,,
202107,-0.111809758,-0.084692341,-0.051426811,-0.061528835,-0.031726154,,,,,,,,0.00946943,,
202108,0.017432242,0.045283659,0.030197189,0.014084165,0.022048846,,,,,,,,0.000789396,,
202109,-0.064667758,-0.053461341,-0.049038811,-0.027821835,-0.015603154,,,,,,,,0.003457225,,
202110,0.009760242,-0.007664341,-3.68114E-05,0.003656165,0.025321846,,,,,,,,-7.48E-05,,
202111,-0.092518758,-0.078674341,-0.051950811,-0.050690835,-0.049496154,,,,,,,,0.007278852,,
202112,-0.076091758,-0.004196341,0.010205189,0.009033165,0.018353846,,,,,,,,0.000319307,,
202201,-0.167179758,-0.153936341,-0.113861811,-0.050791835,-0.035121154,,,,,,,,0.02573504,,
202202,-0.023457758,-0.022305341,-0.004150811,-0.008813835,0.013176846,,,,,,,,0.000523233,,
202203,0.000537242,0.008507659,-0.006866811,-0.000924835,0.008910846,,,,,,,,4.57E-06,,
202204,-0.169682758,-0.140670341,-0.112827811,-0.076920835,-0.056829154,,,,,,,,0.023869331,,
202205,-0.063679758,-0.044309341,-0.021965811,-0.015142835,0.013246846,,,,,,,,0.002821608,,
202206,-0.074131758,-0.052526341,-0.051963811,-0.079710835,-0.115229154,,,,,,,,0.00389387,,
202207,0.141337242,0.121203659,0.066972189,0.080654165,0.042852846,,,,,,,,0.017130591,,
202208,0.028032242,-0.007143341,-0.004787811,-0.012051835,-0.019376154,,,,,,,,-0.000200244,,
202209,-0.137328758,-0.101321341,-0.086166811,-0.128376835,-0.108862154,,,,,,,,0.013914334,,
202210,0.024783242,0.041746659,0.076455189,0.071796165,0.083151846,,,,,,,,0.001034618,,
202211,-0.068719758,-0.043127341,-0.005790811,-0.008245835,-0.000343154,,,,,,,,0.0029637,,
202212,-0.073358758,-0.051279341,-0.064236811,-0.065131835,-0.050429154,,,,,,,,0.003761789,,
202301,0.145790242,0.124746659,0.126184189,0.085959165,0.054970846,,,,,,,,0.018186846,,
202302,-0.049043758,-0.065053341,-0.049202811,-0.037509835,-0.026242154,,,,,,,,0.00319046,,
202303,-0.111480758,-0.073934341,-0.083538811,-0.084519835,-0.112999154,,,,,,,,0.008242256,,
202304,0.010725242,-0.032057341,-0.026730811,-0.040213835,-0.057722154,,,,,,,,-0.000343823,,
202305,0.037148242,0.017929659,0.019355189,-0.024828835,-0.034790154,,,,,,,,0.000666055,,
202306,0.064564242,0.023862659,0.043647189,0.051352165,0.055471846,,,,,,,,0.001540674,,
202307,0.015202242,0.019839659,0.027227189,0.059711165,0.085692846,,,,,,,,0.000301607,,
202308,-0.124365758,-0.084742341,-0.117057811,-0.072376835,-0.093094154,,,,,,,,0.010539045,,
202309,-0.091332758,-0.085146341,-0.077649811,-0.072516835,-0.076584154,,,,,,,,0.00777665,,
202310,-0.105346758,-0.097279341,-0.091765811,-0.076211835,-0.093106154,,,,,,,,0.010248063,,
202311,0.041596242,0.071129659,0.094717189,0.073644165,0.054573846,,,,,,,,0.002958726,,
202312,0.142582242,0.149102659,0.134358189,0.153764165,0.134198846,,,,,,,,0.021259391,,
202401,-0.001349758,-0.039784341,-0.049150811,-0.054833835,-0.053749154,,,,,,,,5.37E-05,,
202402,0.090786242,0.056274659,0.104993189,0.011355165,0.027158846,,,,,,,,0.005108965,,
202403,-0.038694758,0.006962659,-0.004834811,0.005393165,0.029840846,,,,,,,,-0.000269418,,
202404,-0.133320758,-0.080438341,-0.087430811,-0.088403835,-0.091015154,,,,,,,,0.010724101,,
202405,0.064963242,0.023343659,0.034361189,0.024572165,0.030743846,,,,,,,,0.00151648,,
202406,-0.050141758,-0.032585341,-0.068362811,-0.033888835,-0.041384154,,,,,,,,0.001633886,,
202407,0.112816242,0.076323659,0.129224189,0.126458165,0.129031846,,,,,,,,0.008610548,,
202408,-0.025264758,-0.051955341,-0.038946811,-0.051574835,-0.037295154,,,,,,,,0.001312639,,
202409,0.008104242,0.001406659,-0.027876811,-0.026085835,-0.018351154,,,,,,,,1.14E-05,,
202410,0.045256242,-0.004434341,-0.019911811,-0.022981835,-0.009427154,,,,,,,,-0.000200682,,
202411,0.097782242,0.090970659,0.083549189,0.075978165,0.091402846,,,,,,,,0.008895315,,
202412,-0.063718758,-0.059145341,-0.080028811,-0.091626835,-0.061777154,,,,,,,,0.003768668,,
202501,0.011341242,-0.005391341,-0.007091811,-0.000939835,-0.017050154,,,,,,,,-6.11E-05,,
202502,-0.078979758,-0.068927341,-0.077471811,-0.074811835,-0.039507154,,,,,,,,0.005443865,,
202503,-0.147627758,-0.130190341,-0.106472811,-0.111185835,-0.082433154,,,,,,,,0.019219708,,
202504,-0.000247758,0.007717659,-0.003457811,-0.019791835,-0.041281154,,,,,,,,-1.91E-06,,
202505,0.100133242,0.048437659,0.041030189,0.028599165,0.041139846,,,,,,,,0.00485022,,
202506,0.129361242,0.049591659,0.074002189,0.033011165,0.039315846,,,,,,,,0.006415239,,
